uri,artist_names,track_name,peak_rank,weeks_on_chart,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,tempo,time_signature,duration_ms
spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,Blank Space,147,6,0.76,0.703,5,-5.412,1,0.054,0.103,0.0,0.0913,95.997,4,231827
spotify:track:4yoc5cUWk4OFvqOcvFvw0o,Anuel AA,Dictadura,178,1,0.822,0.708,1,-4.651,0,0.0825,0.169,1.84e-05,0.114,94.974,4,208008
spotify:track:2qEoAz0i6yEz5dPggABcLH,"Fuego, Manuel Turizo, Duki",Una Vaina Loca,198,1,0.811,0.588,1,-3.161,1,0.0464,0.128,0.0004,0.0929,107.022,4,226187
spotify:track:0psS4i5YooJrXfDnGvWRLi,"Billie Eilish, ROSALÍA",Lo Vas A Olvidar (with ROSALÍA),19,1,0.343,0.243,4,-14.66,0,0.0777,0.721,0.00198,0.0668,135.154,4,203464
spotify:track:03B2SfXuvDh1m9F4tqrX07,Sabrina Carpenter,Skin,50,1,0.557,0.457,7,-5.372,1,0.0335,0.428,0.0,0.0567,105.918,4,177500
spotify:track:3jjBPF4NDMCU51psU8JPpR,"Ariana Grande, Doja Cat, Megan Thee Stallion","34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",20,2,0.88,0.662,0,-5.766,1,0.304,0.205,0.0,0.227,109.988,4,182438
spotify:track:43CIWpJaJHRcI4mUSjqgc2,"Juice WRLD, Young Thug",Bad Boy (with Young Thug),27,2,0.697,0.674,1,-6.326,1,0.0533,0.00215,0.0,0.138,81.535,4,157355
spotify:track:6ZuahEctZD6w75peme58hm,Shawn Mendes,Wonder,12,17,0.442,0.631,1,-5.096,0,0.05,0.136,2.29e-05,0.133,139.774,4,172693
spotify:track:78SeXVRJ7KCqVmOwTiFjnI,"Bizarrap, Nathy Peluso","Nathy Peluso: Bzrp Music Sessions, Vol. 36",83,8,0.65,0.655,1,-3.71,0,0.405,0.25,0.0,0.0691,94.059,4,171215
spotify:track:0A1hoCfMLkiAgvhWkkucJa,Megan Thee Stallion,Body,61,10,0.914,0.732,8,-6.1,0,0.241,0.0166,0.0,0.107,94.066,4,171067
spotify:track:4hSJUp6k7QeHLxU32MrLIU,"KASIMIR1441, badmómzjay, WILDBWOYS",Ohne Dich,99,2,0.807,0.535,11,-6.519,0,0.349,0.191,0.0,0.125,156.013,4,125720
spotify:track:7x4ASXYEKfQBCewcZhK776,KAROL G,"Ay, DiOs Mío!",14,29,0.718,0.712,11,-4.366,1,0.174,0.512,0.00121,0.104,180.034,4,189653
spotify:track:6T6D9CIrHkALcHPafDFA6L,ZAYN,Vibez,55,3,0.643,0.671,7,-7.45,1,0.0842,0.241,0.0178,0.12,96.924,4,163347
spotify:track:0JAZWvvqttGFm4UMDsPQXC,"Ozuna, Camilo",Despeinada,37,21,0.734,0.775,8,-3.855,1,0.0614,0.186,0.000542,0.123,166.039,4,224187
spotify:track:4G3PTss3mU33Tau7t4KbwE,"Rauw Alejandro, Camilo",Tattoo - Remix with Camilo,22,29,0.721,0.637,9,-5.134,1,0.286,0.0406,0.0,0.0525,193.922,4,222680
spotify:track:0osvOdeD3YXZiWkT8MKolJ,"Jason Derulo, Adam Levine, Maroon 5",Lifestyle (feat. Adam Levine),128,1,0.749,0.674,10,-5.128,0,0.0366,0.0209,0.0,0.169,123.055,4,153865
spotify:track:2g1KggY9PKvsoEAOaiz4xx,Ashnikko,Daisy,45,19,0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,121.876,4,146523
spotify:track:7oHsIIDKbEJlFULg1HF0pP,"Anuel AA, Ozuna",Los Dioses,137,1,0.762,0.61,7,-6.378,1,0.228,0.076,0.000132,0.0744,146.989,4,278280
spotify:track:0WSa1sucoNRcEeULlZVQXj,Bring Me The Horizon,Can You Feel My Heart,140,2,0.15,0.859,4,-2.827,0,0.0595,0.00201,0.194,0.387,170.527,5,228147
spotify:track:4Yxc55NX3tAXC2mHRAhtcW,"Olivia Rodrigo, Disney","All I Want - From ""High School Musical: The Musical: The Series""",103,11,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,77.599,3,177323
spotify:track:3UoULw70kMsiVXxW0L3A33,Ariana Grande,pov,20,13,0.487,0.534,0,-5.664,0,0.0555,0.36,0.0,0.1,131.798,4,201882
spotify:track:4i2qxFEVVUi8yOYoxB8TCX,Miley Cyrus,Midnight Sky,14,24,0.699,0.805,4,-5.535,0,0.0345,0.00161,0.00177,0.249,109.976,4,223280
spotify:track:3w1WjD2zJqjBjDz5fwqQPJ,Jack Harlow,Tyler Herro,62,13,0.792,0.793,5,-6.185,0,0.0841,0.0872,0.0,0.22,123.031,4,156578
spotify:track:6sPBi0qLI6KM3yXX56NxsA,Tarcísio do Acordeon,Meia Noite (Você tem meu Whatsapp),151,5,0.709,0.816,11,-4.787,0,0.0346,0.685,0.0,0.146,150.06,4,237900
spotify:track:3lCbsHaN1wCxyDzcNN2x4N,"Migrantes, Alico",Si Me Tomo Una Cerveza,132,9,0.721,0.612,1,-6.899,0,0.0563,0.186,0.0,0.156,85.081,4,182199
spotify:track:0GzuHFG4Ql6DoyxFRnIk3F,"Maluma, The Weeknd",Hawái - Remix,17,12,0.766,0.788,6,-3.128,0,0.312,0.105,5.81e-06,0.142,179.984,4,200482
spotify:track:62aP9fBQKYKxi7PDXwcUAS,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),9,43,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,112.05,4,176547
spotify:track:466cKvZn1j45IpxDdYZqdA,Drake,Toosie Slide,2,43,0.83,0.49,1,-8.82,0,0.209,0.289,3.04e-06,0.113,81.604,4,247059
spotify:track:42lqBjPYlmL1EXpMDXvhSN,Morgan Wallen,Somebody’s Problem,90,4,0.658,0.538,5,-7.676,1,0.0289,0.657,0.0,0.123,136.967,4,161773
spotify:track:6bvfJf4KjonPMuPfGfy3S2,"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",La Jeepeta - Remix,13,37,0.814,0.714,4,-4.65,0,0.207,0.297,4.89e-06,0.091,176.013,4,345241
spotify:track:6fmQjRuo7XvRFCK2qex5hQ,Jerry Di,Mi Cuarto,47,23,0.854,0.525,1,-4.426,1,0.214,0.819,0.0,0.146,97.054,4,197587
spotify:track:0QglpM23kl9ldvVdoYNZwF,"Kawe, Mc Lele JP, Original Quality",Mds,175,1,0.886,0.562,6,-5.304,1,0.259,0.259,0.0,0.121,140.02,4,125143
spotify:track:0JP9xo3adEtGSdUEISiszL,XXXTENTACION,Moonlight,2,131,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,128.009,4,135090
spotify:track:0HC6S4VpCGAZvyxTdrMRIQ,Selena Gomez,De Una Vez,66,2,0.666,0.452,11,-7.096,0,0.265,0.211,0.000992,0.186,163.694,4,155956
spotify:track:3GVkPk8mqxz0itaAriG1L7,XXXTENTACION,Everybody Dies In Their Nightmares,24,63,0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,129.953,4,95467
spotify:track:3cBsEDNhFI9E82vPj3kvi3,Morgan Wallen,Wasted On You,83,3,0.505,0.657,11,-5.24,0,0.0318,0.373,0.00107,0.126,196.0,3,178520
spotify:track:0hVXuCcriWRGvwMV1r5Yn9,"Ed Sheeran, Justin Bieber",I Don't Care (with Justin Bieber),1,86,0.798,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,101.956,4,219947
spotify:track:5ri4zqtWhG07hIuNNDWP76,Tones And I,Fly Away,188,3,0.806,0.513,4,-6.208,1,0.0685,0.217,0.0,0.217,124.988,4,178157
spotify:track:57VeLYXrvNxe8Vs18K2M9W,"Jack Harlow, Big Sean",Way Out (feat. Big Sean),121,7,0.945,0.582,11,-8.357,0,0.0719,0.114,0.0,0.103,108.025,4,168906
spotify:track:1nYzjrdVQ8RpF93M0jPFW7,Sara Kays,Remember That Night?,191,1,0.679,0.61,7,-10.936,0,0.0305,0.585,9.51e-05,0.156,123.978,4,227186
spotify:track:1hJIbOjWpid6LtnozHmzRS,Sam Smith,Diamonds,42,17,0.637,0.666,10,-6.773,0,0.0494,0.161,0.0,0.108,104.02,4,213869
spotify:track:6Pgmqg15yVexuOgtzuxwoX,347aidan,Dancing in My Room,190,3,0.98,0.413,8,-11.052,0,0.101,0.671,7.95e-05,0.17,119.993,4,180139
spotify:track:5qrSlOut2rNAWv3ubArkNy,Dean Lewis,Be Alright,12,121,0.551,0.537,11,-7.595,1,0.034,0.705,0.0,0.0802,126.421,4,196493
spotify:track:22Sh5dlwbERqJAq1fZk5b2,"Rauw Alejandro, J Balvin",De Cora <3,116,8,0.811,0.683,11,-2.028,0,0.241,0.46,4.75e-05,0.128,176.037,4,190101
spotify:track:1Slwb6dOYkBlWal1PGtnNg,Ed Sheeran,Thinking out Loud,58,126,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,78.998,4,281560
spotify:track:0sY6ZUTh4yoctD8VIXz339,Taylor Swift,champagne problems,10,7,0.462,0.24,0,-12.077,1,0.0377,0.92,0.0,0.113,171.319,4,244000
spotify:track:1IIKrJVP1C9N7iPtG6eOsK,"Chris Brown, Young Thug",Go Crazy,37,35,0.755,0.578,0,-8.932,0,0.145,0.316,0.0,0.25,94.148,4,176960
spotify:track:5YSHygGN9D0mID1NsVd5my,"Juice WRLD, The Kid LAROI",Reminds Me Of You,73,5,0.613,0.631,4,-6.965,1,0.12,0.0663,0.0,0.169,149.992,4,158033
spotify:track:6HlE9t71z9DjGi7KqSyEpA,Fousheé,Deep End,67,13,0.711,0.592,4,-7.136,0,0.23,0.758,0.0,0.156,124.749,4,141224
spotify:track:0uRrG2jRR5tuifsYIJHEao,Morgan Wallen,Sand In My Boots,158,1,0.403,0.537,3,-6.628,1,0.031,0.59,0.0,0.112,69.877,4,202133
spotify:track:0YqTL3nSL36OFdHwHoqCag,"Luísa Sonza, Pabllo Vittar, Anitta",MODO TURBO,108,3,0.655,0.726,10,-7.628,0,0.0796,0.334,3.13e-06,0.232,160.064,4,150260
spotify:track:0sKEilrw1GrBlG6qsTCrP4,Morgan Wallen,865,168,1,0.532,0.584,8,-5.254,1,0.0248,0.723,0.0,0.101,88.003,4,190680
spotify:track:4obHzpwGrjoTuZh2DItEMZ,Morgan Wallen,7 Summers,53,5,0.466,0.786,0,-5.13,1,0.0328,0.417,6.1e-05,0.125,203.903,4,210507
spotify:track:4aarlAfLKVCTxUDNgbwhjH,"Megan Thee Stallion, DaBaby",Cry Baby (feat. DaBaby),174,1,0.957,0.437,11,-7.882,1,0.359,0.00402,0.0,0.219,130.058,4,137984
spotify:track:4Ws314Ylb27BVsvlZOy30C,BLACKPINK,Lovesick Girls,6,14,0.654,0.707,6,-5.661,1,0.0664,0.00559,0.0,0.0873,127.97,4,194765
spotify:track:7a53HqqArd4b9NF4XAmlbI,Ava Max,Kings & Queens,41,38,0.637,0.69,1,-4.057,0,0.0405,0.00786,0.0,0.124,129.857,4,162399
spotify:track:5Jm4w8jmPEBTLjI9vH4fXo,Ozuna,Caramelo,17,30,0.735,0.791,6,-4.462,1,0.0679,0.0529,0.000146,0.145,168.087,4,217240
spotify:track:26QApq0cuO9brJigr0C0W4,Bad Bunny,HACIENDO QUE ME AMAS,21,7,0.584,0.411,10,-7.147,0,0.0838,0.869,4.47e-05,0.0955,169.934,4,217769
spotify:track:5zj8WNkBrEzlI5FKeYV4ol,"Sech, J Balvin",La Luz,65,10,0.665,0.697,9,-4.819,0,0.154,0.427,1.39e-05,0.599,94.053,4,216747
spotify:track:1H7KnK26kc1YyellpbINEn,"Pop Smoke, 50 Cent, Roddy Ricch",The Woo (feat. 50 Cent & Roddy Ricch),17,25,0.49,0.618,1,-5.655,1,0.104,0.0221,3.77e-06,0.259,99.7,4,201600
spotify:track:5OELUCYgOHKFAvCERnAvfS,Morgan Wallen,More Than My Hometown,188,1,0.62,0.869,6,-5.479,1,0.0462,0.615,0.0,0.131,126.019,4,216573
spotify:track:64SCQtbRtmO28ks1QhS3w5,Morgan Wallen,Warning,190,1,0.633,0.664,10,-5.037,1,0.0294,0.46,0.0,0.108,115.058,4,156747
spotify:track:2JTir3y1VuJQmexiTCMcTP,Os Barões Da Pisadinha,Recairei - Ao Vivo,117,10,0.582,0.937,10,-2.118,1,0.0858,0.449,0.0,0.684,168.096,4,166838
spotify:track:4JUPEh2DVSXFGExu4Uxevz,"BLACKPINK, Selena Gomez",Ice Cream (with Selena Gomez),5,19,0.79,0.701,9,-4.81,1,0.365,0.0317,8.06e-05,0.0311,159.972,4,177813
spotify:track:3Z8FwOEN59mRMxDCtb8N0A,"Marshmello, Halsey",Be Kind (with Halsey),22,32,0.63,0.633,4,-7.088,1,0.0457,0.00776,0.0,0.0541,93.995,4,172762
spotify:track:3F1P0QzdXtBz0MXy7KIO5w,"Dua Lipa, Angèle",Fever,76,8,0.868,0.693,6,-7.052,0,0.181,0.0597,0.00399,0.106,114.999,4,156911
spotify:track:3aQem4jVGdhtg116TmJnHz,Drake,What’s Next,2,1,0.781,0.594,0,-6.959,0,0.0485,0.0136,0.0,0.162,129.895,4,178154
spotify:track:4FRW5Nza1Ym91BGV4nFWXI,"Drake, Rick Ross",Lemon Pepper Freestyle (feat. Rick Ross),17,1,0.77,0.637,1,-5.53,1,0.345,0.103,0.0,0.171,94.966,4,383037
spotify:track:3XoflnowYPFRPOh3uFvHcm,"DJ Snake, Selena Gomez",Selfish Love (with Selena Gomez),56,1,0.723,0.646,5,-7.973,0,0.102,0.0206,0.352,0.0994,110.971,4,168649
spotify:track:6RV9pRLIQiXm3qTGeyQluf,"Camilo, Evaluna Montaner",Machu Picchu,66,1,0.788,0.789,0,-2.39,1,0.124,0.397,0.0,0.226,167.897,4,179005
spotify:track:7I8L3vYCLThw2FDrE6LuzE,"Rusherking, KHEA, Duki, Maria Becerra, LIT killah, Tiago PZK",Además de Mí - Remix,75,1,0.397,0.613,6,-5.077,1,0.0549,0.0396,0.0,0.192,78.4,4,330040
spotify:track:1eIS75JS5rfbJpSu6ZC9EO,Madame,VOCE,158,1,0.615,0.834,8,-5.471,1,0.0667,0.105,0.0,0.157,112.602,4,211411
spotify:track:4O3RwH1TFG1EjPezLIYehI,"Juice WRLD, Clever, Post Malone",Life's A Mess II (with Clever & Post Malone),166,1,0.53,0.37,6,-9.989,1,0.0279,0.806,0.0,0.112,140.061,4,206734
spotify:track:0ZqHo6eTBHUcOVjZzPvftT,"Francesca Michielin, Fedez",CHIAMAMI PER NOME,170,1,0.641,0.636,10,-4.318,1,0.0414,0.289,0.0,0.125,89.826,4,222667
spotify:track:5LYRIyhmlrDAQsYdHEvP0f,"Booba, JSX",Mona Lisa,175,1,0.784,0.529,11,-7.681,0,0.0742,0.683,0.0,0.118,134.041,4,187362
spotify:track:7eX3um6NpOQKWJMGCi97XD,"Lil Baby, EST Gee",Real As It Gets (feat. EST Gee),180,1,0.779,0.705,6,-5.891,0,0.163,0.00471,0.0,0.0971,140.005,4,192804
spotify:track:2dl5K2ScW7jYhAhuem06cm,Daddy Yankee,PROBLEMA,183,1,0.773,0.8,10,-3.17,0,0.0987,0.0613,0.00403,0.0327,89.988,4,184507
spotify:track:7MiZjKawmXTsTNePyTfPyL,Hippie Sabotage,Devil Eyes,184,1,0.391,0.396,1,-8.621,0,0.189,0.702,0.405,0.315,99.112,5,131272
spotify:track:0z8hI3OPS8ADPWtoCjjLl6,"Shawn Mendes, Tainy",Summer of Love (Shawn Mendes & Tainy),34,1,0.776,0.808,11,-4.501,1,0.117,0.0297,0.000127,0.103,123.988,4,184104
spotify:track:55sgQENF3LY1sUcJUwasLl,"Skrillex, Justin Bieber, Don Toliver",Don’t Go (with Justin Bieber & Don Toliver),53,1,0.689,0.695,11,-5.22,1,0.0429,0.019,0.0,0.123,75.05,4,168253
spotify:track:4zbr7Cp3UB00FurUovPU03,"Trippie Redd, Juice WRLD",Matt Hardy 999 (feat. Juice WRLD),78,1,0.672,0.654,1,-4.528,1,0.0966,0.201,0.0,0.1,78.512,4,188026
spotify:track:72zHuDxFQTjbL51qJQSA7j,"Jasleen Royal, B Praak, Romy, Anvita Dutt","Ranjha (From ""Shershaah"")",79,1,0.603,0.573,1,-5.843,1,0.0502,0.478,0.0,0.0971,82.941,4,228855
spotify:track:6FE9EXi8TYg09hR4xv5PWJ,Lorde,Mood Ring,81,1,0.709,0.459,5,-11.193,1,0.0654,0.432,6.29e-06,0.23,95.014,4,225863
spotify:track:5KQxun2WxwDMsV7HCN2ONK,"Trippie Redd, Polo G, Lil Durk",Rich MF (feat. Polo G & Lil Durk),105,1,0.756,0.698,6,-5.464,1,0.178,0.0849,0.0,0.221,77.497,4,247714
spotify:track:2ookQf9qP2qiBuNFnNXyfl,John Amplificado,Chega E Senta - Ao Vivo,110,1,0.608,0.693,11,-4.057,1,0.0559,0.266,0.0,0.0829,129.882,4,153740
spotify:track:5VmpLtRycwbA54XsTffKq4,Lorde,Solar Power,25,5,0.735,0.47,4,-9.405,1,0.1,0.266,0.000105,0.32,87.971,4,192621
spotify:track:3CboywxfJIgvHqi2FF4exb,A-Wall,Loverboy,165,1,0.604,0.466,0,-10.093,1,0.0315,0.649,0.0334,0.093,120.045,4,224520
spotify:track:1mSdbey7RstGLY2udgXv74,"WizKid, Justin Bieber, Tems",Essence (feat. Justin Bieber & Tems),177,1,0.835,0.691,0,-5.828,1,0.113,0.0159,1.44e-05,0.108,103.999,4,263289
spotify:track:21aOLk12MksET8AsbU0SI6,TOMORROW X TOGETHER,LO$ER=LO♡ER,182,1,0.644,0.867,11,-4.18,0,0.0383,0.001,0.0,0.105,124.997,4,199919
spotify:track:26LC5kDFE0vWJzVyaENajX,"Trippie Redd, Lil Uzi Vert",Holy Smokes (feat. Lil Uzi Vert),116,2,0.422,0.491,6,-5.703,1,0.368,0.195,0.0,0.142,184.344,5,181714
spotify:track:6y6xhAgZjvxy5kR5rigpY3,"Alesso, Marshmello, James Bay",Chasing Stars (feat. James Bay),194,1,0.594,0.64,10,-6.865,1,0.033,0.0169,0.0,0.135,92.871,4,170457
spotify:track:5yUzqd3H7cmJ1no6B4uTzu,Apache 207,Angst,149,1,0.599,0.79,9,-4.352,0,0.386,0.0213,5.87e-05,0.0778,100.119,5,201501
spotify:track:6NriykdkRrjQMZo1sfVYUo,"Taylor Swift, HAIM","no body, no crime (feat. HAIM)",15,4,0.547,0.613,7,-7.577,0,0.0264,0.431,0.0,0.102,79.011,4,215627
spotify:track:1Cv1YLb4q0RzL6pybtaMLo,Surfaces,Sunday Best,13,44,0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,112.022,4,158571
spotify:track:7qmnP8Woc47dLSrMD5MxL1,"Petter Ferraz, Menor Nico",Amor ou o Litrão,171,2,0.934,0.707,9,-4.214,1,0.0646,0.437,1.74e-05,0.0628,138.023,4,173913
spotify:track:2dpaYNEQHiRxtZbfNsse99,"Marshmello, Bastille",Happier,2,117,0.687,0.792,5,-2.749,1,0.0452,0.191,0.0,0.167,100.015,4,214290
spotify:track:5T8EDUDqKcs6OSOwEsfqG7,Queen,Don't Stop Me Now - Remastered 2011,51,70,0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,156.295,4,209413
spotify:track:2lCkncy6bIB0LTMT7kvrD1,J Balvin,Azul,61,39,0.843,0.836,11,-2.474,0,0.0695,0.0816,0.00138,0.0532,94.018,4,205933
spotify:track:3rRin3LyLY92kpEbkCgwf4,"Os Barões Da Pisadinha, Xand Avião",Basta Você Me Ligar - Ao Vivo,183,2,0.599,0.914,5,-2.415,0,0.0629,0.5,0.0,0.694,168.008,4,182977
spotify:track:30KctD1WsHKTIYczXjip5a,Kid Cudi,Tequila Shots,49,4,0.712,0.556,5,-7.214,0,0.0531,0.084,5.04e-05,0.527,90.494,4,193293
spotify:track:7CHi4DtfK4heMlQaudCuHK,"MEDUZA, Becky Hill, Goodboys",Lose Control,27,55,0.598,0.526,10,-8.659,0,0.0415,0.129,0.0,0.14,123.935,4,168387
spotify:track:3apeXzypBMnUfYcZYNX6DH,TWICE,I CAN'T STOP ME,68,8,0.657,0.88,10,-3.672,0,0.102,0.121,0.0,0.463,150.084,4,205493
spotify:track:7bCfHiRcfUjG0YVVNUL7Ve,"CORPSE, Savage Ga$p",E-GIRLS ARE RUINING MY LIFE!,158,5,0.614,0.937,1,-7.443,1,0.115,0.00161,0.00136,0.103,84.98,4,105176
spotify:track:6rTInqW3YECMkQsBEHw4sd,"Young Stoner Life, Young Thug, Gunna, Drake",Solid (feat. Drake),27,1,0.887,0.485,11,-9.358,0,0.2,0.0392,0.0,0.141,125.987,4,215693
spotify:track:2dNhNlpZAtV4lwAFW45LIv,"Nio Garcia, Flow La Movie",AM,34,2,0.83,0.517,6,-6.416,0,0.333,0.399,8.95e-05,0.0916,171.959,4,182496
spotify:track:2MZQAvsA7aZDssppBLRxYp,Israel & Rodolffo,Batom de Cereja - Ao Vivo,55,6,0.606,0.908,6,-6.201,0,0.0565,0.556,0.0,0.19,171.966,4,140942
spotify:track:2CYVETnhM9aytqrazYYwrK,Taylor Swift,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),20,3,0.66,0.817,11,-6.269,0,0.0521,0.162,0.0,0.0667,135.942,4,277592
spotify:track:4yyX2Iu4xJjW9xMvBZKSBi,"Demi Lovato, Ariana Grande",Met Him Last Night (feat. Ariana Grande),33,3,0.538,0.512,4,-4.548,0,0.0262,0.22,0.0,0.101,144.978,4,204632
spotify:track:6Tio0ZoDeSQnI7EBAqWer2,"P!nk, Willow Sage Hart",Cover Me In Sunshine,70,4,0.476,0.594,5,-6.879,1,0.135,0.0599,0.0,0.0785,159.702,4,141050
spotify:track:6755DFiZ7CWe2WMdTGW5C1,"Young Stoner Life, Young Thug, Gunna",Ski,72,1,0.953,0.621,8,-7.638,0,0.221,0.017,0.0,0.0398,123.016,4,152333
spotify:track:7uZqvqXzzYMKrexKxdcGmd,"Young Stoner Life, Young Thug, Gunna, Travis Scott",Diamonds Dancing (feat. Travis Scott),75,1,0.851,0.703,4,-7.351,0,0.303,0.00949,2.57e-05,0.0895,74.017,4,242600
spotify:track:2Gjt4rUHBUH0rMKpBg0hF4,"Malu, DJ Lucas Beat",Disco Arranhado - Funk Remix,82,4,0.747,0.725,2,-2.564,0,0.363,0.551,0.0,0.0626,129.96,4,125558
spotify:track:2CdTLdDjwZdVcm0bresVWx,"J Balvin, Khalid",Otra Noche Sin Ti,63,2,0.503,0.548,0,-7.564,0,0.164,0.0751,0.000234,0.145,94.036,4,228920
spotify:track:4eNOLmx8r2IJAVKvBBL1jv,"Lil Tjay, Polo G, Fivio Foreign",Headshot (feat. Polo G & Fivio Foreign),64,5,0.808,0.639,1,-7.266,0,0.279,0.0802,0.0,0.15,118.0,4,144349
spotify:track:2pn8dNVSpYnAtlKFC8Q0DJ,ROSÉ,On The Ground,10,6,0.311,0.607,1,-6.578,1,0.11,0.0174,0.0,0.131,188.7,4,168086
spotify:track:6F2r4HgpJnvKDmkN6JEN6J,"Justin Bieber, Khalid",As I Am (feat. Khalid),9,5,0.595,0.543,11,-8.149,1,0.038,0.127,0.0,0.0975,99.928,4,174406
spotify:track:11ZulcYY4lowvcQm4oe3VJ,"Ashnikko, Princess Nokia",Slumber Party (feat. Princess Nokia),97,3,0.964,0.398,11,-8.981,0,0.0795,0.00151,3.95e-05,0.101,105.012,4,178405
spotify:track:7FdUvDkaE24o3FPIWTvzv2,Imagine Dragons,Follow You,75,6,0.542,0.732,9,-5.956,1,0.0521,0.00209,7.92e-05,0.496,124.912,4,175644
spotify:track:2QLbRVzixE282JSQjBz2DG,"Alok, Mc Don Juan, Dj GBR",Liberdade (Quando o Grave Bate Forte),105,1,0.81,0.789,6,-4.032,1,0.0498,0.0254,1.85e-06,0.104,129.988,4,150462
spotify:track:6vFsBXYczYsP0H3lgunZOm,Beach Bunny,Cloud 9,91,4,0.637,0.929,4,-3.593,1,0.0491,0.00167,2.62e-05,0.344,80.974,4,147351
spotify:track:2Lhdl74nwwVGOE2Gv35QuK,Gym Class Heroes,Cupid's Chokehold / Breakfast in America,77,6,0.72,0.744,1,-6.938,0,0.12,0.237,0.0,0.255,78.953,4,243773
spotify:track:2pPO9YecZimmuVQfIzfV6U,"Ofenbach, Lagique",Wasted Love (feat. Lagique),113,4,0.734,0.855,6,-4.578,0,0.135,0.0821,4.73e-06,0.0901,121.955,4,139563
spotify:track:0VWLId2RwPCno9s1cJm2Vy,"Nio Garcia, Casper Magico, Ozuna, Wisin & Yandel, Myke Towers, Flow La Movie",Travesuras - Remix,87,6,0.739,0.788,1,-5.198,1,0.0731,0.0513,0.0,0.282,175.996,4,324426
spotify:track:2cc8Sw1OnCuA5bV8nqWqpE,"Regard, Troye Sivan, Tate McRae",You,119,1,0.691,0.695,0,-5.6,1,0.0367,0.0592,0.0,0.0647,106.064,4,233386
spotify:track:3UHPGOkUcE4hE7sqBF4Snt,BTS,Film out,25,3,0.499,0.709,10,-6.404,1,0.134,0.296,0.0,0.331,164.032,4,214621
spotify:track:2z0IupRlVRlDN5r2IVqHyN,Twenty One Pilots,Shy Away,53,2,0.588,0.856,9,-5.242,0,0.0316,0.000818,0.0739,0.238,96.966,4,175044
spotify:track:1dg3qy5DjoJodawfOCgrTP,"Lil Tjay, Offset, Moneybagg Yo",Run It Up (feat. Offset & Moneybagg Yo),94,3,0.88,0.575,6,-6.091,1,0.163,0.415,0.0,0.109,120.031,4,232048
spotify:track:4wQUopWk9Ed7Ng5qpKN5qd,"Dj Guuga, DJ Ivis","Volta Bebê, Volta Neném",154,1,0.583,0.918,6,-3.612,1,0.0518,0.288,0.0,0.0701,164.081,4,172973
spotify:track:5RAIMjdrCEjpjaR5tBATXU,"Maluma, Beéle, Rauw Alejandro, Mambo Kingz, DJ Luian, Darell",Aloha,161,1,0.807,0.712,1,-5.757,1,0.1,0.532,2.37e-05,0.163,100.004,4,241659
spotify:track:1yOL7ZiXGx5ULeLoktAUAg,MARINA,Bubblegum Bitch,168,3,0.495,0.856,0,-5.123,0,0.0311,0.000219,0.0,0.103,158.024,4,154667
spotify:track:1Crj1zkRMpsEjb9NOR6Zof,"Bizarrap, L-Gante","L-Gante: Bzrp Music Sessions, Vol.38",115,6,0.553,0.819,2,-3.083,1,0.257,0.368,1.36e-05,0.0915,87.913,4,192348
spotify:track:3bidbhpOYeV4knp8AIu8Xn,"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),155,7,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,146.078,4,258343
spotify:track:2SUPbyD77tJuOUbqbxct6l,"Os Barões Da Pisadinha, Jorge",Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo,186,1,0.593,0.932,8,-2.324,1,0.0526,0.302,0.0,0.133,171.977,4,147876
spotify:track:0fea68AdmYNygeTGI4RC18,"J Balvin, Bad Bunny",LA CANCIÓN,17,55,0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-05,0.108,176.089,4,242573
spotify:track:5pcjystBtalYeqaiXCcgEY,"Taylor Swift, Maren Morris",You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault),51,2,0.589,0.496,2,-7.606,1,0.0377,0.818,0.0,0.101,142.731,4,220839
spotify:track:0VQ3GSPdl4njPOr3lyaoaD,Demi Lovato,Dancing With The Devil,132,1,0.413,0.64,8,-5.811,1,0.0427,0.273,0.0,0.11,75.245,4,243992
spotify:track:5RmSunLqeDqNWww8LWhAiK,"KHEA, Duki",WACHA,153,1,0.737,0.634,3,-4.25,0,0.0424,0.345,0.0,0.111,94.927,4,206360
