uri,artist_names,track_name,peak_rank,weeks_on_chart,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,tempo,time_signature,duration_ms
spotify:track:6EbVuwU7EnKeF2hdpViXCH,"Sleepy Hallow, 347aidan",Die Young (feat. 347aidan),97,1,0.808,0.582,11,-6.26,1,0.338,0.827,0.0,0.111,77.471,4,148817
spotify:track:1r8ZCjfrQxoy2wVaBUbpwg,The Kid LAROI,Thousand Miles,18,6,0.376,0.657,7,-4.658,1,0.0768,0.0858,0.0,0.0884,80.565,4,164782
spotify:track:0UvZcEfpzVyx47QsRbjyBz,Bad Bunny,El Apagón,28,4,0.629,0.698,8,-4.485,1,0.308,0.0509,0.00166,0.0909,117.765,4,201816
spotify:track:63WuQOXohQIxOxIFA2K7bR,Måneskin,SUPERMODEL,89,3,0.636,0.876,7,-3.413,1,0.0555,0.00164,0.0,0.117,120.983,4,148064
spotify:track:0wihfILRNOwE2156Shezc8,Bad Bunny,Agosto,30,4,0.849,0.584,1,-8.195,0,0.115,0.0929,6.18e-06,0.492,115.018,4,139041
spotify:track:3sa06xVNmLLYIxdNNmVQN8,"Jax Jones, MNEK",Where Did You Go? (feat. MNEK),116,7,0.763,0.782,7,-4.541,0,0.0346,0.182,7.08e-06,0.293,127.034,4,177689
spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,The Goo Goo Dolls,Iris,124,5,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,155.925,3,289533
spotify:track:5oH4DQAuu1J1800RzUsBWa,"PSY, SUGA",That That (prod. & feat. SUGA of BTS),21,5,0.905,0.962,4,-3.197,1,0.0856,0.0299,0.0,0.0272,129.969,4,174647
spotify:track:6kYGOFNUMxpab09L5Ukoke,Kendrick Lamar,Rich Spirit,17,3,0.852,0.421,10,-9.153,0,0.208,0.428,2.28e-06,0.106,95.977,4,202285
spotify:track:0LnS7aOdOdI1dNKZqdOLz4,Jack Harlow,Dua Lipa,37,4,0.833,0.652,11,-6.942,1,0.0762,0.00161,0.0985,0.106,158.022,4,135053
spotify:track:1qMMYpVatbRITKCfq1gasi,Future,PUFFIN ON ZOOTIEZ,40,5,0.883,0.657,8,-5.748,1,0.305,0.0603,0.0,0.128,124.992,4,172933
spotify:track:2NWaWZZLFMcr5P4uI2KvWy,Victor Cibrian,En El Radio Un Cochinero,148,1,0.696,0.623,6,-8.738,0,0.0438,0.466,8.61e-06,0.0983,154.028,3,223431
spotify:track:30W8VKHrAZmHzObnwAoc1u,"Mora, Sech",TUS LÁGRIMAS,93,6,0.683,0.714,1,-4.898,1,0.252,0.181,1e-06,0.111,173.963,4,174483
spotify:track:3ehHqgYRzmeUi345MfHS2N,"Morat, Duki",París,130,2,0.582,0.804,11,-4.155,1,0.0389,0.0493,0.0,0.0624,138.014,4,182188
spotify:track:3jjujdWJ72nww5eGnfs2E7,Harry Styles,Adore You,6,104,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,99.048,4,207133
spotify:track:296nXCOv97WJNRWzIBQnoj,LE SSERAFIM,FEARLESS,149,4,0.863,0.62,7,-7.167,1,0.135,0.0508,0.00324,0.129,103.971,4,168437
spotify:track:6Jkm5kUldvIqxzI1Pa7nXH,Leah Kate,10 Things I Hate About You,117,6,0.544,0.786,8,-2.97,1,0.0501,0.00991,0.0,0.169,153.967,4,157138
spotify:track:0Q5VnK2DYzRyfqQRJuUtvi,IVE,LOVE DIVE,51,8,0.703,0.709,1,-4.169,0,0.0433,0.00379,5.43e-05,0.333,117.941,4,177187
spotify:track:2qmG7dokbGpDGD0T5wORWt,"Matheus Fernandes, Xand Avião",Balanço da Rede,171,2,0.764,0.796,6,-4.611,0,0.033,0.193,0.0,0.0853,140.072,4,166436
spotify:track:75UMtPC77vqKRwfSuYuNPO,Kevin Kaarl,San Lucas,149,5,0.577,0.363,7,-12.378,1,0.0263,0.86,0.000282,0.0868,91.511,4,247197
spotify:track:3tYTyAt1q6BFBiGyYVOLhi,"Kendrick Lamar, Kodak Black",Silent Hill,21,3,0.907,0.577,1,-6.737,0,0.0767,0.438,3.19e-05,0.137,140.07,4,220779
spotify:track:05zd5Nv0e02ZqrlC8A2cwx,Kendrick Lamar,United In Grief,11,3,0.529,0.845,8,-8.142,1,0.404,0.244,0.0,0.143,85.63,3,255378
spotify:track:2XRn6Qu0Wd1KvOND8JbaTx,Luciano,Beautiful Girl,59,5,0.839,0.412,11,-8.816,0,0.0935,0.287,0.000796,0.101,139.901,4,179187
spotify:track:4IaxDf2FixiQXq0mW7key9,Jessi,ZOOM,89,6,0.874,0.6,6,-6.064,1,0.158,0.00942,0.0,0.126,100.012,4,174840
spotify:track:0U1W2LZVUX7qTm7dDpqxh6,Shawn Mendes,When You're Gone,21,9,0.603,0.691,5,-5.805,1,0.0372,0.0248,0.0,0.583,147.148,4,172267
spotify:track:69xohKu8C1fsflYAiSNbwM,BTS,Run BTS,11,1,0.724,0.818,8,-3.747,1,0.168,0.0201,0.0,0.0358,77.004,4,204940
spotify:track:4JzCFEc3O2UEdjKzevvFH5,BTS,For Youth,30,1,0.633,0.511,2,-5.665,1,0.0368,0.434,0.0,0.248,116.855,3,264481
spotify:track:1IthE5GNiRzFN5CVaCa445,BTS,Born Singer,43,1,0.602,0.841,8,-3.334,0,0.109,0.0354,0.0,0.235,157.937,4,238628
spotify:track:3S68RFe1lsdCdTMPIMJM3X,"Pharrell Williams, 21 Savage, Tyler, The Creator",Cash In Cash Out,53,1,0.877,0.56,7,-3.751,1,0.0596,0.00721,1.45e-06,0.0839,119.971,4,216136
spotify:track:1BkY0N8ChFk2mdLbAUu8ZK,Musical Youth,Pass The Dutchie,85,2,0.805,0.418,7,-14.374,1,0.0979,0.459,0.0,0.288,149.724,4,205427
spotify:track:6kxaaIeowajN7w21PfMLbu,Halsey,So Good,95,1,0.576,0.627,3,-4.649,0,0.0449,0.0385,0.0,0.181,164.998,4,176059
spotify:track:6ojZtz3sZr6ynvejLOqgCj,"Tiago PZK, Ozuna",Nos Comemos (feat. Ozuna),140,2,0.827,0.819,6,-3.701,1,0.052,0.1,0.0,0.089,92.017,4,191087
spotify:track:31tf1qEai5o5f4r66Kd0pU,Childish Gambino,Me and Your Mama,158,2,0.554,0.433,5,-12.628,1,0.0341,0.0116,0.0449,0.0667,117.996,3,379227
spotify:track:4RtPruLRZbyirtJGqYHPQm,Duki,Antes de Perderte,173,1,0.812,0.925,5,-3.092,0,0.113,0.487,0.0,0.115,110.031,4,176727
spotify:track:5W7DOVGQLTigu09afW7QMT,Sidhu Moose Wala,295,141,2,0.557,0.794,11,-5.698,0,0.2,0.179,0.0,0.106,91.366,4,270000
spotify:track:4a9tbd947vo9K8Vti9JwcI,"BTS, Halsey",Boy With Luv (feat. Halsey),3,46,0.645,0.862,11,-4.761,0,0.0845,0.0933,0.0,0.193,119.947,4,229773
spotify:track:0rKtyWc8bvkriBthvHKY8d,Joji,SLOW DANCING IN THE DARK,75,36,0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,88.964,4,209274
spotify:track:1HvTxgCj0mTzQlEo0zLvFb,Lil Tjay,In My Head,30,1,0.684,0.545,1,-6.885,1,0.121,0.159,0.0,0.102,143.049,4,135264
spotify:track:40w8JmvwYUP2HUiXPxjy99,"Ak4:20, Pailita, Cris Mj",Me Arrepentí,80,1,0.861,0.786,0,-4.934,1,0.164,0.289,0.0,0.601,92.031,4,232000
spotify:track:6bQ5823aHmFVKLZW8E7rRo,"Duki, De La Ghetto, Quevedo",Si Quieren Frontear,113,1,0.789,0.837,10,-3.247,1,0.23,0.125,0.0,0.209,81.536,4,200337
spotify:track:1ZMiCix7XSAbfAJlEZWMCp,Harry Styles,Falling,29,81,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,110.011,4,240133
spotify:track:4WghJOMjDpGdlk3b8aJIgy,"Kehlani, Justin Bieber",up at night (feat. justin bieber),131,1,0.563,0.756,0,-3.852,0,0.0579,0.196,0.0,0.245,100.012,4,182227
spotify:track:45S5WTQEGOB1VHr1Q4FuPl,Harry Styles,Golden,44,34,0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,139.863,4,208907
spotify:track:7afaZ37wJJL6880z1NRgJS,Teto,Fim de Semana no Rio,139,1,0.867,0.494,1,-6.514,0,0.084,0.118,0.0,0.101,118.868,4,165882
spotify:track:3TSLqZssCoCdDlMhCJ08XW,BIGBANG,Still Life,148,1,0.68,0.584,8,-4.457,1,0.034,0.443,0.0,0.0628,118.06,4,188369
spotify:track:0B7wvvmu9EISAwZnOpjhNI,Bruno Mars,When I Was Your Man,181,2,0.601,0.271,0,-8.688,1,0.0403,0.937,0.0,0.144,145.494,4,213827
spotify:track:5Ohxk2dO5COHF1krpoPigN,Harry Styles,Sign of the Times,14,39,0.516,0.595,5,-4.63,1,0.0313,0.0275,0.0,0.109,119.972,4,340707
spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,The Night We Met,55,29,0.544,0.369,2,-9.514,1,0.038,0.969,0.279,0.639,87.01,3,208212
spotify:track:7KA4W4McWYRpgf0fWsJZWB,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),144,2,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,78.558,4,180387
spotify:track:3QGxgNaqaFSpORp2OVLXHR,"Chefin, Mainstreet",212,89,1,0.789,0.519,2,-4.84,0,0.0697,0.659,0.0,0.085,154.037,4,150610
spotify:track:1G1R0XgChe18Zr1o6tlmN6,Lana Del Rey,Watercolor Eyes - From “Euphoria” An HBO Original Series,90,1,0.444,0.26,7,-10.045,1,0.0316,0.964,0.0815,0.125,120.443,4,211613
spotify:track:3xRH6FPVtheDyNla3T1FE7,Muni Long,Hrs & Hrs,119,1,0.511,0.525,8,-4.595,0,0.183,0.604,0.0,0.111,139.885,3,204317
spotify:track:10hMM5nsZQf66ldBlgWBfG,"Labrinth, Zendaya",All For Us - from the HBO Original Series Euphoria,108,3,0.348,0.652,3,-7.145,1,0.0931,0.0165,0.000264,0.33,70.956,4,192987
spotify:track:3M0lSi5WW79CXQamgSBIjx,Chase Atlantic,Swim,134,1,0.666,0.542,8,-6.429,1,0.0392,0.27,0.0,0.0765,120.134,4,228787
spotify:track:3oRW9ZGPRbLRMneQ5lwflt,Stephanie Beatriz,Waiting On A Miracle,155,1,0.48,0.554,1,-8.145,0,0.069,0.171,0.0,0.131,190.066,3,161840
spotify:track:1mSviQV9iQnGSRyvTIuxAj,"Alvaro Diaz, Rauw Alejandro",Problemón,158,1,0.706,0.739,10,-3.753,1,0.0586,0.266,2.62e-05,0.126,91.906,4,192613
spotify:track:186NCtNk1tUYS7c2DxgJ7O,V,Christmas Tree,100,2,0.437,0.384,5,-8.384,1,0.042,0.699,2.33e-05,0.121,139.009,4,209947
spotify:track:7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,Jocelyn Flores,7,216,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,134.021,4,119133
spotify:track:2SJZdZ5DLtlRosJ2xHJJJa,Paulo Londra,Chance,56,1,0.721,0.463,1,-9.483,0,0.0646,0.241,0.0,0.0929,137.915,3,204003
spotify:track:73cnVqsbZygieKi8xF10sO,"Camila Cabello, WILLOW",psychofreak (feat. WILLOW),71,1,0.629,0.64,7,-7.638,0,0.0752,0.342,1.17e-05,0.0928,179.989,4,201495
spotify:track:6bTdZ7xfKp3NqqADJ8HLyj,"Matuê, WIU, Teto",Vampiro,82,1,0.782,0.643,8,-4.956,0,0.0438,0.0136,0.0,0.0654,114.994,4,250435
spotify:track:6ws54n2IzyrIxxyzlG2bVJ,Lil Baby,Right On,103,1,0.535,0.618,2,-5.668,1,0.382,0.0245,0.0,0.103,165.991,4,213976
spotify:track:1jIMjbzcGCcCQn5iMu9CUc,Charlie Puth,That's Hilarious,112,1,0.714,0.442,6,-5.909,1,0.0605,0.742,0.0,0.114,108.039,4,146855
spotify:track:4QWumyD2uwiePBBha9XBHI,Felipe Amorim,No Ouvidinho,154,1,0.885,0.834,3,-3.374,1,0.0394,0.403,3.22e-05,0.0865,124.018,4,183871
spotify:track:2Foc5Q5nqNiosCNqttzHof,"Daft Punk, Pharrell Williams, Nile Rodgers",Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,167,1,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,116.047,4,248413
spotify:track:2uky0VCI2EZni0nArOPznM,"Bizarrap, Paulo Londra","Paulo Londra: Bzrp Music Sessions, Vol. 23",19,1,0.456,0.91,0,-2.659,1,0.136,0.256,0.0,0.0921,95.927,4,258542
spotify:track:2gzhQaCTeNgxpeB2TPllyY,"Jimin, HA SUNG WOON",With you,32,1,0.532,0.426,3,-6.117,1,0.0288,0.639,0.0,0.134,149.898,3,201905
spotify:track:6Z165JvPnS8PYvGW8oLGLc,Lauren Spencer Smith,Flowers,72,2,0.684,0.449,3,-9.738,1,0.611,0.869,0.0,0.0881,66.165,4,157373
spotify:track:123hB20IVD2yw1NMIgrqb3,cakal,İmdat,97,1,0.786,0.748,4,-7.568,0,0.162,0.267,3.76e-06,0.0729,133.967,4,136120
spotify:track:5IQvs70wHdurk63TnCV6ZP,"t-low, Miksu / Macloud",We Made It,99,1,0.782,0.711,5,-5.383,0,0.0558,0.585,8.26e-06,0.26,116.049,4,211827
spotify:track:2UN0lp72LAusrXi8LLVomt,"Ed Sheeran, Lil Baby",2step (feat. Lil Baby),131,1,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,95.055,4,163450
spotify:track:1dp8aQANyTRKssDeAYPiZe,"Pusha T, Lil Uzi Vert, Don Toliver",Scrape It Off (feat. Lil Uzi Vert & Don Toliver),184,1,0.594,0.679,7,-3.702,1,0.345,0.484,7.83e-06,0.114,106.726,5,152613
spotify:track:6fxVffaTuwjgEk5h9QyRjy,Ed Sheeran,Photograph,41,154,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,107.989,4,258987
spotify:track:6OrTKLtcF7EBayOV2QqkSK,"Southside, Future, Travis Scott",Hold That Heat (feat. Travis Scott),196,1,0.744,0.608,2,-6.386,1,0.0442,0.0295,0.0,0.397,130.045,4,221538
spotify:track:4xIhSUJantE6BMl3u8dtCJ,"Kendrick Lamar, Sampha",Father Time (feat. Sampha),14,2,0.514,0.779,10,-4.365,0,0.344,0.181,0.0,0.099,152.869,4,222497
spotify:track:7pj6P5WnxkZsw3XRc8eMe1,Kendrick Lamar,Count Me Out,24,2,0.776,0.431,4,-7.544,0,0.091,0.671,0.0,0.153,133.999,4,283642
spotify:track:0YeUVm23SAkUruwEx9LWnt,"Kendrick Lamar, Baby Keem, Sam Dew",Savior,29,2,0.605,0.692,8,-7.45,1,0.446,0.495,0.0,0.303,124.84,5,224466
spotify:track:5uU1uuyaUIBOiiUSQG7Wl3,Morgan Wallen,You Proof,91,2,0.731,0.85,9,-4.913,1,0.0336,0.252,0.0,0.605,119.706,4,157478
spotify:track:6OZwia8loN0aPS0vTvsBjR,"Alonzo, Ninho, Naps",TOUT VA BIEN (feat. Ninho & Naps),183,1,0.66,0.72,3,-5.874,0,0.0753,0.301,0.0,0.226,99.937,4,192960
spotify:track:2KdKh9vHbKW0tZLqtpxxI0,"Justin Bieber, Don Toliver",Honest (feat. Don Toliver),29,4,0.81,0.655,8,-6.779,0,0.0698,0.127,8.16e-05,0.105,150.002,4,193322
spotify:track:0RAvy97QRPzO2AfK5Dw6j3,"Kendrick Lamar, Taylour Paige",We Cry Together,22,2,0.648,0.68,11,-7.276,1,0.345,0.292,0.0,0.0808,106.89,3,341307
spotify:track:5p56JT5F9a1z9pwXnqTg7d,Kendrick Lamar,Worldwide Steppers,20,1,0.514,0.472,8,-11.106,0,0.368,0.753,0.00012,0.0746,77.215,3,203367
spotify:track:401160izncPtca3CmX3dvM,"Kendrick Lamar, Summer Walker, Ghostface Killah",Purple Hearts,27,1,0.567,0.824,3,-6.973,0,0.296,0.167,2.65e-06,0.149,138.202,4,329295
spotify:track:2Az5ykbQiZtFWtACCMvWlP,Kendrick Lamar,Rich - Interlude,41,1,0.481,0.406,7,-11.52,1,0.0775,0.864,0.000315,0.0869,91.589,4,103319
spotify:track:7zvfDihYiJ8RQ1nRcpKBF5,"Kendrick Lamar, Tanna Leone",Mr. Morale,53,1,0.727,0.53,9,-8.616,1,0.312,0.283,2.76e-05,0.392,174.025,3,210841
spotify:track:2IwbW2jd0Ncv99Aroe77Ru,Kendrick Lamar,Crown,54,1,0.355,0.245,1,-13.475,0,0.0358,0.801,9.11e-05,0.112,173.329,4,264299
spotify:track:19Fg3WrTfo35Ji3PtfZE6J,Kendrick Lamar,Auntie Diaries,61,1,0.52,0.375,0,-13.409,1,0.358,0.745,0.0122,0.429,127.544,5,281070
spotify:track:5PPUw4Xo3Hz6rl4GpBfd3c,Kendrick Lamar,Savior - Interlude,73,1,0.618,0.43,5,-9.38,0,0.216,0.807,0.0,0.189,117.125,4,152986
spotify:track:5LOiuvbH62YGtnwe6Ltt4T,Kendrick Lamar,Mirror,76,1,0.652,0.67,2,-8.766,1,0.0639,0.225,1.4e-05,0.0804,91.933,4,256008
spotify:track:6NZOc8kO0Fxo0fLPvIdLnW,"Kendrick Lamar, Beth Gibbons",Mother I Sober (feat. Beth Gibbons of Portishead),79,1,0.492,0.369,8,-14.861,0,0.329,0.87,2.85e-05,0.11,140.012,4,406528
spotify:track:2vHzOWRKYPLu8umRPIFuOq,KALUSH,Stefania (Kalush Orchestra),109,1,0.832,0.817,2,-5.182,1,0.0422,0.145,0.00169,0.115,104.985,4,179546
spotify:track:5MMW4CZsZiZt2iuqAXzzWC,Kendrick Lamar,The Heart Part 5,44,2,0.7,0.812,1,-8.128,0,0.297,0.183,0.0,0.0756,97.405,4,332229
spotify:track:3EMp20j5E42MxfFbsEsIvD,"Jack Harlow, Drake",Churchill Downs (feat. Drake),57,2,0.71,0.522,11,-9.102,1,0.36,0.615,0.0,0.11,96.448,4,309327
spotify:track:6Pif6RkFoYzLygdqktus4Q,My Chemical Romance,The Foundations of Decay,140,1,0.363,0.67,1,-6.652,0,0.0552,0.000582,0.548,0.317,150.15,4,360760
spotify:track:4d1CG5ei1E2vGbvmgf5KKv,Taylor Swift,This Love (Taylor’s Version),50,2,0.47,0.494,4,-8.672,1,0.0349,0.302,0.0,0.0672,144.039,4,250100
spotify:track:3XREkzDHsWdBL5tybyCDBH,Chanel,SloMo,179,1,0.728,0.814,1,-3.29,0,0.0571,0.125,0.00448,0.0927,104.962,4,176286
spotify:track:3nhGk6VnrDHy67pXvMhdPa,Sam Ryder,SPACE MAN,186,1,0.467,0.828,11,-2.22,1,0.0489,0.181,0.0,0.102,79.978,4,217320
spotify:track:2HbKqm4o0w5wEeEFXm2sD4,"Kendrick Lamar, Jay Rock",Money Trees,143,8,0.716,0.531,7,-7.355,1,0.122,0.0703,0.0,0.224,71.994,4,386907
spotify:track:1ZMGp9MTXbtAPvcKa0U3zS,"Mahmood, BLANCO",Brividi,9,2,0.523,0.614,7,-4.435,1,0.0347,0.448,0.0,0.254,122.962,4,199146
spotify:track:42Xba467wgGvYrR2EE6s0i,Juice WRLD,Cigarettes,27,1,0.597,0.615,2,-6.346,1,0.0421,0.0303,0.0,0.378,160.014,4,227527
spotify:track:79nEEoEPY2w8EXj9hjn5oc,Yung Lean,Ginseng Strip 2002,44,2,0.601,0.712,1,-9.433,1,0.0431,0.0848,0.0,0.479,114.998,4,154000
spotify:track:1PNs0uGru3TcrA94kpyGnc,"Nicki Minaj, Lil Baby",Do We Have A Problem?,48,1,0.842,0.505,1,-8.627,0,0.402,0.472,0.000322,0.117,119.993,4,207065
spotify:track:3a94TbZOxhkI9xuNwYL53b,Red Hot Chili Peppers,Black Summer,79,1,0.417,0.682,1,-5.071,1,0.0295,0.0267,0.000669,0.109,105.542,4,232412
spotify:track:0hluyTCTSua59xYuIRqpe5,Irama,Ovunque Sarai,112,1,0.359,0.434,0,-6.068,1,0.0305,0.582,0.0,0.205,79.133,4,200429
spotify:track:11iIikXxC6NP0Ma8vMD27x,Vundabar,Alien Blues,118,4,0.467,0.757,3,-5.093,1,0.033,0.0807,0.908,0.0876,82.282,4,155933
spotify:track:6BczFLHW9aIf9aWn5NFuNL,"King Von, 21 Savage",Don't Play That,144,1,0.947,0.605,10,-8.621,0,0.346,0.0748,7.54e-06,0.0901,129.988,4,133613
spotify:track:3t4KHjd8uQpJJ2fa0fRIpR,The Chainsmokers,High,70,2,0.601,0.787,0,-6.178,1,0.031,0.0492,0.0,0.142,134.981,4,175163
spotify:track:0jLeyuu6mtsD384054xLah,La rappresentante di lista,Ciao Ciao,151,1,0.747,0.819,4,-4.602,0,0.134,0.125,2.61e-06,0.331,117.994,4,184311
spotify:track:5elW2CKSoqjYoJ32AGDxf1,ENHYPEN,Polaroid Love,158,2,0.738,0.67,7,-3.766,0,0.0439,0.458,0.0,0.361,138.055,4,184602
spotify:track:6N22FZs2ZhPBYi3b9XPajV,Labrinth,Still Don't Know My Name,53,16,0.316,0.63,5,-5.963,1,0.117,0.471,0.262,0.205,89.643,1,153294
spotify:track:0GsZZWhBMIQXAmPYPJ3PRQ,Rkomi,INSUPERABILE,180,1,0.667,0.848,4,-5.195,0,0.0851,0.0344,0.0,0.183,122.035,4,172462
spotify:track:5HujDMiRNqZwEzVAh3oFD3,sangiovanni,farfalle,181,1,0.733,0.784,3,-5.211,1,0.0606,0.0927,0.0,0.195,120.016,4,164000
spotify:track:2t16D9V5FmmRAJjsSpwvZf,Labrinth,When I R.I.P.,192,1,0.417,0.551,8,-6.456,0,0.174,0.73,0.00166,0.0907,87.614,4,174568
spotify:track:2QWEMqQMJR1KDf6hDjJOs6,j-hope,Arson,37,1,0.938,0.798,1,-3.998,1,0.103,0.00813,7.03e-05,0.146,99.992,4,159762
spotify:track:7GARzfC1mwhDuk4t9WOACq,j-hope,MORE,22,3,0.783,0.722,2,-4.864,1,0.0357,0.00537,0.00209,0.105,97.031,4,180022
spotify:track:3ujiq7yK4Uan5z4876fHLK,"DJ Robin, Schürze",Layla,61,3,0.442,0.922,5,-2.918,0,0.0695,0.00134,0.0,0.432,140.082,4,185437
spotify:track:5lfWrciYtohtIMVDVZd0Rf,"Calvin Harris, Justin Timberlake, Halsey, Pharrell Williams","Stay With Me (with Justin Timberlake, Halsey, & Pharrell)",86,1,0.81,0.733,9,-6.338,1,0.0444,0.276,6.73e-06,0.288,125.975,4,229283
spotify:track:4rmVZajAF7PkrCagGPHbqa,Drake,Sticky,17,5,0.853,0.495,6,-14.63,1,0.14,0.0917,0.000217,0.0844,137.027,4,243228
spotify:track:13Irp51zj01BZu2XtDrnAg,Lizzo,2 Be Loved (Am I Ready),167,1,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,155.932,4,187108
spotify:track:0i4UV3HjjvsUuV3BajEXoD,"MC Tairon, Mc Vitin Da Igrejinha, Dj Win",Baile no Morro,154,3,0.714,0.404,3,-7.903,0,0.453,0.457,0.0,0.0701,130.088,4,140308
spotify:track:5PZAbR6JHYYV9xp5gv0XES,"Zé Felipe, MC Mari",Bandido,125,4,0.882,0.721,11,-2.851,0,0.0512,0.0958,0.0,0.0989,120.018,4,132045
spotify:track:737gzPI5VAmgUGWiJ9yXuu,"Sofía Reyes, Jason Derulo, De La Ghetto","1, 2, 3 (feat. Jason Derulo & De La Ghetto)",31,36,0.792,0.895,1,-3.112,0,0.0587,0.165,0.0,0.0501,94.968,4,201526
spotify:track:3gUzi41YOt3VExeyHSLsMj,"thasup, Lazza, Sfera Ebbasta",s!r! (feat. Lazza & Sfera Ebbasta),185,1,0.675,0.739,6,-4.603,0,0.0524,0.387,0.0,0.177,149.959,4,237701
spotify:track:3AbNNvo2OmyeDMvRBgf9vk,"TINI, Becky G, Anitta",La Loto,157,2,0.855,0.83,1,-2.815,1,0.106,0.0783,1.31e-06,0.08,90.009,4,190667
spotify:track:21szgNA72iLwvBxHQLgwBh,Nessa Barrett,die first,194,1,0.444,0.669,8,-6.727,0,0.125,0.0669,0.0,0.124,183.441,4,177109
spotify:track:7CAdT0HdiQNlt1C7xk2hep,Jung Kook,Stay Alive (Prod. SUGA of BTS),10,1,0.512,0.76,2,-5.889,0,0.0682,0.299,0.0,0.103,130.096,4,210928
spotify:track:6N1K5OVVCopBjGViHs2IvP,"Ed Sheeran, Taylor Swift",The Joker And The Queen (feat. Taylor Swift),20,1,0.528,0.309,0,-7.398,1,0.0329,0.924,2.1e-06,0.282,133.83,4,185422
spotify:track:4huBDGP4I3S0pYI0EaRN1c,"Fivio Foreign, Kanye West, Alicia Keys",City of Gods,57,1,0.474,0.801,8,-5.978,0,0.375,0.102,0.0,0.322,147.356,4,256000
spotify:track:4LwU4Vp6od3Sb08CsP99GC,"Dr. Dre, Snoop Dogg",The Next Episode,86,1,0.922,0.909,10,-2.429,0,0.27,0.0281,0.0,0.0856,95.295,4,161507
spotify:track:7lcI4X8RZxK4zIknJcwpBq,"Nicki Minaj, Lil Baby",Bussin,122,1,0.893,0.699,11,-8.059,1,0.0517,0.0576,3.02e-06,0.128,139.972,4,136761
spotify:track:7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,HUMBLE.,1,96,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,150.011,4,177000
spotify:track:6potEImiklXkwD9qFzpu15,Labrinth,Forever,185,1,0.563,0.459,4,-7.781,0,0.0292,0.92,0.724,0.11,79.983,4,202536
spotify:track:70pwY1UfPmSVE3ybPjFy0p,Future,Worst Day,192,1,0.646,0.597,1,-6.045,1,0.401,0.11,0.0,0.0958,88.506,4,184893
spotify:track:0fv2KH6hac06J86hBUTcSf,"Tyler, The Creator",NEW MAGIC WAND,54,3,0.621,0.73,5,-5.414,0,0.107,0.0967,0.000131,0.673,139.566,4,195320
spotify:track:35wvL50xvKpCHEJPxLOLPI,Bad Bunny,Si Estuviésemos Juntos,197,1,0.672,0.594,1,-6.813,0,0.0789,0.0626,5.14e-05,0.152,171.854,4,169248
spotify:track:35COLcFjvONwVv6jkG23gI,Anitta,Boys Don't Cry,107,1,0.589,0.842,5,-4.86,1,0.0372,0.00178,0.0,0.113,164.163,4,136012
spotify:track:6MOst484piqXpzPPRRe8i5,XXXTENTACION,vice city,181,1,0.853,0.467,9,-6.843,0,0.195,0.00596,0.00171,0.203,87.023,4,220709
spotify:track:0KCSJzsQVxkloxoT7dyrqV,SiM,The Rumbling (TV Size),192,1,0.408,0.875,8,-1.536,1,0.0546,1.68e-05,0.000101,0.264,144.975,4,90266
spotify:track:1Ov37jtRQ2YNAe8HzfczkL,Taylor Swift,Wildest Dreams (Taylor's Version),29,11,0.583,0.67,8,-7.289,1,0.0646,0.0374,0.0001,0.126,140.061,4,220433
spotify:track:6NHpyYvJyQsg2nXXzGYc2R,Morgan Wallen,Thought You Should Know,123,1,0.529,0.695,6,-6.174,1,0.0278,0.488,1.24e-05,0.142,139.993,4,215572
spotify:track:6wyhUr4Xw8z5uSy0AhoZfU,"Future, Drake",I'M ON ONE (feat. Drake),48,2,0.773,0.707,11,-5.71,1,0.0568,0.0103,1.04e-05,0.296,76.977,4,236187
spotify:track:7IBLt4Qarf4JDLxIQDv2O5,A$AP Rocky,D.M.B.,159,1,0.727,0.616,8,-8.487,1,0.338,0.542,4.47e-06,0.482,140.014,4,291612
spotify:track:7Bot6AB2dsvZEyqzUL8AUH,Jack Harlow,I'd Do Anything To Make You Smile,187,1,0.832,0.522,2,-7.244,1,0.05,0.012,0.079,0.377,150.044,4,193765
